session,level,subject,articles,citations,hindex,real_articles,real_citations,real_hindex,threshold_articles,threshold_citations,threshold_hindex
5,1,05-F1,27,474,13,22,705,15,21,700,14
5,1,05-F1,22,933,16,25,658,14,21,700,14
5,1,05-F1,39,1365,23,47,2805,30,21,700,14
5,1,05-F1,24,376,10,39,2431,23,21,700,14
5,1,05-F1,15,827,13,16,1135,14,21,700,14
5,1,05-F1,23,461,13,34,815,16,21,700,14
5,1,05-F1,24,1088,17,52,1669,21,21,700,14
5,1,05-F1,18,851,13,28,1860,17,21,700,14
5,1,05-F1,19,278,10,58,1459,21,21,700,14
5,1,05-F1,15,1475,20,27,1586,21,21,700,14
5,1,05-F1,16,1429,21,102,2434,28,21,700,14
5,1,05-F1,0,13,1,36,1024,16,21,700,14
5,1,05-F1,40,476,14,63,1053,21,21,700,14
5,1,05-F1,14,86,7,29,774,17,21,700,14
5,1,05-F1,30,252,9,34,924,16,21,700,14
5,1,05-F1,48,1266,20,75,2001,25,21,700,14
5,1,05-F1,23,1276,16,44,1834,22,21,700,14
5,1,05-F1,1,441,11,19,807,14,21,700,14
5,1,05-F1,2,461,11,26,922,17,21,700,14
5,1,05-F1,8,1134,19,100,2725,31,21,700,14
5,1,05-F1,6,474,13,34,793,19,21,700,14
1,1,05-G1,34,1551,24,35,3553,30,23,875,16
1,1,05-G1,5,30,4,61,4035,25,23,875,16
1,1,05-G1,34,182,8,46,692,15,23,875,16
1,1,05-G1,3,6,2,64,3132,28,23,875,16
1,1,05-G1,12,39,4,24,1305,16,23,875,16
1,1,05-G1,28,605,16,43,1232,19,23,875,16
1,1,05-G1,38,1039,18,72,1883,25,23,875,16
1,1,05-G1,3,697,17,25,1192,23,23,875,16
1,1,05-G1,40,1367,20,202,4721,38,23,875,16
1,1,05-G1,0,732,17,42,1487,22,23,875,16
1,1,05-G1,6,1090,21,46,1948,28,23,875,16
1,1,05-G1,39,292,9,78,2008,24,23,875,16
1,1,05-G1,51,290,10,122,2446,29,23,875,16
1,1,05-G1,18,114,6,30,1034,20,23,875,16
1,1,05-G1,15,685,15,22,1407,24,23,875,16
1,1,05-G1,29,568,15,40,1017,21,23,875,16
1,1,05-G1,31,235,9,44,1092,20,23,875,16
1,1,05-G1,36,991,18,90,1973,26,23,875,16
1,1,05-G1,0,593,15,27,1022,17,23,875,16
1,1,05-G1,2,408,11,43,813,17,23,875,16
1,1,05-G1,9,732,13,76,3238,31,23,875,16
1,1,05-G1,7,263,8,40,1242,13,23,875,16
1,1,05-G1,26,2650,32,95,5601,42,23,875,16
1,1,05-G1,0,1264,18,37,2704,25,23,875,16
1,1,05-G1,0,942,15,57,1573,20,23,875,16
1,1,05-G1,0,985,21,31,1886,27,23,875,16
1,1,05-G1,0,1681,24,95,2854,30,23,875,16
1,1,05-G1,13,75,5,29,1198,16,23,875,16
1,1,05-G1,38,3597,28,98,5459,36,23,875,16
1,1,05-G1,0,268,10,31,851,17,23,875,16
1,1,05-G1,0,1116,18,48,1836,22,23,875,16
1,1,05-G1,1,122,7,39,1050,20,23,875,16
1,1,05-G1,12,272,11,27,1005,17,23,875,16
1,1,05-G1,16,391,10,25,1689,24,23,875,16
1,1,05-G1,19,275,10,31,1349,21,23,875,16
1,1,05-G1,22,1039,17,34,1797,22,23,875,16
1,1,05-G1,4,12,2,44,1411,23,23,875,16
1,1,05-G1,34,596,15,44,1128,21,23,875,16
1,1,05-G1,24,393,13,28,1278,20,23,875,16
1,1,05-G1,13,532,14,39,1097,19,23,875,16
1,1,05-G1,0,364,10,94,1167,18,23,875,16
1,1,05-G1,16,2106,19,42,3139,26,23,875,16
1,1,05-G1,58,1002,18,98,1841,24,23,875,16
1,1,05-G1,19,405,11,33,1973,23,23,875,16
1,1,05-G1,14,143,7,27,1264,18,23,875,16
1,1,05-G1,28,628,11,40,1734,19,23,875,16
1,1,05-G1,24,1721,18,59,2581,22,23,875,16
1,1,05-G1,13,168,5,34,697,16,23,875,16
1,1,05-G1,38,677,15,43,1614,24,23,875,16
1,1,05-G1,36,1195,11,67,7933,43,23,875,16
1,1,05-G1,22,476,11,32,1036,17,23,875,16
1,1,05-G1,38,879,15,109,2741,28,23,875,16
1,1,05-G1,0,618,12,105,1809,25,23,875,16
1,1,05-G1,11,817,15,31,1444,17,23,875,16
1,1,05-G1,13,443,13,73,1414,21,23,875,16
1,1,05-G1,8,2129,22,196,4507,34,23,875,16
1,1,05-G1,36,958,16,98,2243,26,23,875,16
1,1,05-G1,29,594,14,31,1381,22,23,875,16
1,1,05-G1,9,273,4,43,2897,19,23,875,16
1,1,05-G1,38,2948,24,84,5445,32,23,875,16
1,1,05-G1,0,2,1,38,1080,18,23,875,16
1,1,05-G1,25,399,10,34,1739,24,23,875,16
1,1,05-G1,19,837,15,52,1677,25,23,875,16
1,1,05-G1,22,371,10,33,1029,17,23,875,16
1,1,05-G1,17,686,13,25,3038,20,23,875,16
1,1,05-G1,17,746,7,39,1965,25,23,875,16
1,1,05-G1,20,791,19,42,1607,25,23,875,16
1,1,05-G1,33,474,13,46,1629,23,23,875,16
1,1,05-G1,5,46,3,32,818,19,23,875,16
1,1,05-G1,4,0,0,34,1863,22,23,875,16
1,1,05-G1,30,2532,19,37,4180,22,23,875,16
1,1,05-G1,33,428,12,66,1058,19,23,875,16
1,1,05-G1,16,725,18,31,1221,23,23,875,16
1,1,05-G1,17,599,14,47,1131,20,23,875,16
1,1,05-G1,16,272,10,69,4746,34,23,875,16
1,1,05-G1,16,2009,17,51,4099,24,23,875,16
1,1,05-G1,0,4515,36,86,5529,45,23,875,16
1,1,05-G1,0,515,11,23,1724,23,23,875,16
1,1,05-G1,4,590,13,60,1640,23,23,875,16
1,1,05-G1,0,153,5,20,1100,19,23,875,16
1,1,05-G1,10,256,8,41,754,16,23,875,16
1,1,05-G1,4,1441,22,73,3522,33,23,875,16
1,1,05-G1,0,742,15,57,1484,23,23,875,16
1,1,05-G1,0,682,14,111,5272,41,23,875,16
1,1,05-G1,6,396,13,30,1208,20,23,875,16
1,1,05-G1,16,577,13,40,1124,20,23,875,16
1,1,05-G1,3,475,13,25,1094,19,23,875,16
1,1,05-G1,21,202,9,28,1624,20,23,875,16
1,1,05-G1,18,473,13,26,925,18,23,875,16
1,1,05-G1,14,769,16,38,1367,21,23,875,16
2,1,05-G1,44,565,11,62,1573,22,23,875,16
2,1,05-G1,0,492,14,23,838,17,23,875,16
2,1,05-G1,0,707,13,37,1453,19,23,875,16
2,1,05-G1,0,1753,22,82,3199,31,23,875,16
2,1,05-G1,0,448,13,60,1226,20,23,875,16
2,1,05-G1,0,2063,19,75,4142,28,23,875,16
2,1,05-G1,0,531,13,26,1035,18,23,875,16
2,1,05-G1,0,455,12,37,1267,19,23,875,16
2,1,05-G1,0,916,18,59,1585,25,23,875,16
3,1,05-G1,7,72,5,23,1370,15,23,875,16
3,1,05-G1,19,105,6,26,652,16,23,875,16
3,1,05-G1,11,536,15,26,1514,22,23,875,16
3,1,05-G1,16,238,10,47,3177,35,23,875,16
3,1,05-G1,28,1793,22,104,2990,28,23,875,16
3,1,05-G1,2,449,13,24,959,19,23,875,16
3,1,05-G1,7,47,5,25,1521,20,23,875,16
3,1,05-G1,25,822,14,26,1171,19,23,875,16
3,1,05-G1,2,868,16,48,1706,22,23,875,16
3,1,05-G1,8,2319,24,156,6811,37,23,875,16
3,1,05-G1,0,501,15,84,3238,30,23,875,16
3,1,05-G1,0,363,11,31,1790,25,23,875,16
3,1,05-G1,6,893,15,189,2094,25,23,875,16
3,1,05-G1,0,956,16,25,2265,25,23,875,16
3,1,05-G1,0,731,16,49,1506,22,23,875,16
3,1,05-G1,0,669,16,93,3206,32,23,875,16
3,1,05-G1,9,769,9,24,3285,15,23,875,16
3,1,05-G1,49,609,14,83,1027,18,23,875,16
3,1,05-G1,0,411,10,36,926,15,23,875,16
3,1,05-G1,0,538,12,17,2742,19,23,875,16
4,1,05-G1,6,847,17,68,4397,39,23,875,16
4,1,05-G1,0,271,10,52,1091,20,23,875,16
4,1,05-G1,0,773,18,26,1238,23,23,875,16
4,1,05-G1,0,261,7,39,2109,22,23,875,16
4,1,05-G1,5,553,12,45,1059,17,23,875,16
4,1,05-G1,5,661,14,42,1214,20,23,875,16
4,1,05-G1,1,495,12,41,1973,25,23,875,16
4,1,05-G1,21,183,9,39,945,18,23,875,16
4,1,05-G1,51,1055,17,82,2393,26,23,875,16
4,1,05-G1,25,347,10,54,1665,24,23,875,16
4,1,05-G1,51,596,14,74,1669,22,23,875,16
4,1,05-G1,30,321,11,35,630,16,23,875,16
4,1,05-G1,9,141,7,27,722,16,23,875,16
4,1,05-G1,31,600,15,62,3477,34,23,875,16
4,1,05-G1,13,70,6,28,753,17,23,875,16
4,1,05-G1,14,338,13,35,931,19,23,875,16
4,1,05-G1,13,42,5,38,631,16,23,875,16
4,1,05-G1,24,213,7,50,1232,20,23,875,16
4,1,05-G1,19,1255,21,37,1869,25,23,875,16
4,1,05-G1,30,593,15,38,1114,19,23,875,16
5,1,05-G1,0,568,14,38,1072,19,23,875,16
5,1,05-G1,0,1671,21,42,3143,28,23,875,16
5,1,05-G1,10,520,13,52,1127,22,23,875,16
5,1,05-G1,9,439,13,31,761,17,23,875,16
5,1,05-G1,4,4,1,51,2724,25,23,875,16
5,1,05-G1,36,429,13,47,618,17,23,875,16
5,1,05-G1,14,988,21,30,1933,28,23,875,16
5,1,05-G1,15,1273,20,63,2690,29,23,875,16
5,1,05-G1,0,611,15,56,1137,19,23,875,16
5,1,05-G1,0,657,13,52,1818,24,23,875,16
5,1,05-G1,0,712,9,26,1976,19,23,875,16
5,1,05-G1,29,1661,24,52,2272,28,23,875,16
5,1,05-G1,22,914,17,65,1543,24,23,875,16
5,1,05-G1,0,4153,33,164,6636,41,23,875,16
5,1,05-G1,0,687,14,120,1344,22,23,875,16
5,1,05-G1,0,2273,21,24,3868,24,23,875,16
5,1,05-G1,0,942,17,34,1762,23,23,875,16
5,1,05-G1,1,254,10,36,1289,22,23,875,16
5,1,05-G1,13,349,10,17,581,12,23,875,16
5,1,05-G1,27,1868,23,59,3364,29,23,875,16
5,1,05-G1,12,387,11,37,857,18,23,875,16
5,1,05-G1,21,536,14,28,1079,20,23,875,16
5,1,05-G1,23,594,15,36,1448,22,23,875,16
5,1,05-G1,14,144,7,22,984,20,23,875,16
5,1,05-G1,37,1321,20,79,2751,29,23,875,16
5,1,05-G1,1,497,10,25,1887,20,23,875,16
5,1,05-G1,9,255,10,10,433,11,23,875,16
5,1,05-G1,19,434,12,34,1932,22,23,875,16
5,1,05-G1,25,3078,22,31,4036,24,23,875,16
5,1,05-G1,12,828,10,48,1663,15,23,875,16
5,1,05-G1,0,742,14,35,1619,19,23,875,16
5,1,05-G1,0,1129,18,113,2551,29,23,875,16
5,1,05-G1,24,548,13,31,927,17,23,875,16
5,1,05-G1,15,697,17,38,1412,22,23,875,16
5,1,05-G1,15,587,15,28,994,19,23,875,16
5,1,05-G1,13,622,14,28,1107,19,23,875,16
5,1,05-G1,2,83,6,27,954,18,23,875,16
5,1,05-G1,12,526,13,46,1174,21,23,875,16
5,1,05-G1,33,2693,21,37,3592,22,23,875,16
5,1,05-G1,15,592,13,49,994,17,23,875,16
5,1,05-G1,29,1816,27,65,3094,33,23,875,16
5,1,05-G1,2,1303,20,43,2015,25,23,875,16
5,1,05-G1,12,157,7,40,618,16,23,875,16
5,1,05-G1,31,264,10,33,734,17,23,875,16
5,1,05-G1,28,585,14,30,1038,18,23,875,16
5,1,05-G1,20,385,9,31,1042,17,23,875,16
5,1,05-G1,40,516,14,56,1368,24,23,875,16
5,1,05-G1,39,2854,29,119,5423,40,23,875,16
1,1,05-H1,13,100,5,40,710,15,20,460,12
1,1,05-H1,31,1021,20,57,2684,33,20,460,12
1,1,05-H1,2,2096,22,36,3232,29,20,460,12
1,1,05-H1,0,253,9,30,452,13,20,460,12
1,1,05-H1,0,344,12,37,793,18,20,460,12
1,1,05-H1,4,579,12,35,1174,19,20,460,12
1,1,05-H1,24,188,9,38,684,16,20,460,12
1,1,05-H1,13,47,5,27,650,12,20,460,12
1,1,05-H1,19,504,11,39,1822,28,20,460,12
1,1,05-H1,55,463,12,63,1138,19,20,460,12
1,1,05-H1,22,151,8,42,811,19,20,460,12
1,1,05-H1,27,3623,28,98,5459,36,20,460,12
1,1,05-H1,6,155,7,22,482,14,20,460,12
1,1,05-H1,12,58,5,65,1881,24,20,460,12
1,1,05-H1,30,467,10,45,1410,21,20,460,12
1,1,05-H1,17,695,12,28,981,14,20,460,12
1,1,05-H1,40,220,8,58,577,13,20,460,12
1,1,05-H1,13,128,6,25,329,12,20,460,12
1,1,05-H1,36,911,15,161,2265,23,20,460,12
1,1,05-H1,0,902,17,28,1540,20,20,460,12
1,1,05-H1,0,551,8,34,1549,19,20,460,12
1,1,05-H1,0,757,17,94,1041,19,20,460,12
1,1,05-H1,0,162,7,59,1061,19,20,460,12
1,1,05-H1,2,222,8,36,1004,17,20,460,12
1,1,05-H1,14,999,16,22,2090,22,20,460,12
1,1,05-H1,19,244,9,26,417,12,20,460,12
1,1,05-H1,20,141,6,37,564,14,20,460,12
1,1,05-H1,25,327,12,46,3194,33,20,460,12
1,1,05-H1,26,1325,16,29,1942,19,20,460,12
1,1,05-H1,16,115,7,30,629,15,20,460,12
1,1,05-H1,21,81,5,32,406,14,20,460,12
1,1,05-H1,10,220,9,14,572,13,20,460,12
1,1,05-H1,14,285,6,22,2421,15,20,460,12
1,1,05-H1,27,3290,22,27,4721,22,20,460,12
1,1,05-H1,11,61,5,31,2377,21,20,460,12
1,1,05-H1,27,455,12,38,2098,26,20,460,12
1,1,05-H1,14,102,6,24,1033,15,20,460,12
1,1,05-H1,32,733,15,75,1315,22,20,460,12
1,1,05-H1,18,291,11,20,554,15,20,460,12
1,1,05-H1,26,920,15,158,2395,23,20,460,12
2,1,05-H1,15,113,5,55,3011,28,20,460,12
2,1,05-H1,23,147,7,36,629,15,20,460,12
2,1,05-H1,26,564,13,121,1341,21,20,460,12
2,1,05-H1,13,128,7,24,598,15,20,460,12
2,1,05-H1,24,325,10,25,719,14,20,460,12
2,1,05-H1,18,780,13,39,2565,26,20,460,12
2,1,05-H1,26,89,5,44,513,14,20,460,12
2,1,05-H1,29,2314,16,50,3111,18,20,460,12
2,1,05-H1,8,77,4,22,488,13,20,460,12
2,1,05-H1,61,618,15,119,1305,21,20,460,12
2,1,05-H1,24,597,15,35,1080,17,20,460,12
2,1,05-H1,17,356,10,70,1653,23,20,460,12
3,1,05-H1,11,52,4,28,1022,15,20,460,12
3,1,05-H1,25,268,11,52,652,15,20,460,12
3,1,05-H1,26,119,6,39,523,11,20,460,12
3,1,05-H1,19,279,10,26,503,13,20,460,12
3,1,05-H1,6,210,4,13,754,12,20,460,12
3,1,05-H1,16,67,5,32,833,19,20,460,12
3,1,05-H1,30,607,12,37,1263,18,20,460,12
3,1,05-H1,11,45,4,30,448,14,20,460,12
4,1,05-H1,24,730,18,38,1612,26,20,460,12
4,1,05-H1,17,803,8,15,1116,12,20,460,12
4,1,05-H1,33,246,9,43,533,12,20,460,12
4,1,05-H1,8,980,11,24,1463,16,20,460,12
4,1,05-H1,21,1084,14,24,1498,17,20,460,12
4,1,05-H1,11,284,7,12,833,12,20,460,12
4,1,05-H1,18,175,6,37,529,13,20,460,12
4,1,05-H1,11,84,6,19,713,15,20,460,12
4,1,05-H1,29,285,10,41,1217,23,20,460,12
4,1,05-H1,16,138,7,20,299,12,20,460,12
5,1,05-H1,19,325,10,31,732,14,20,460,12
5,1,05-H1,10,350,9,24,993,19,20,460,12
5,1,05-H1,7,38,3,50,3785,16,20,460,12
5,1,05-H1,12,997,14,13,1260,16,20,460,12
5,1,05-H1,33,402,13,42,596,14,20,460,12
5,1,05-H1,10,744,12,32,1374,17,20,460,12
5,1,05-H1,10,87,6,12,497,13,20,460,12
5,1,05-H1,26,305,12,29,827,16,20,460,12
5,1,05-H1,27,266,10,47,701,16,20,460,12
5,1,05-H1,36,600,13,55,1282,19,20,460,12
5,1,05-H1,21,260,10,36,606,14,20,460,12
5,1,05-H1,19,161,8,50,729,17,20,460,12
5,1,05-H1,9,265,8,13,467,12,20,460,12
5,1,05-H1,39,954,18,71,1613,25,20,460,12
5,1,05-H1,12,1047,12,20,1732,16,20,460,12
5,1,05-H1,25,320,11,34,678,15,20,460,12
5,1,05-H1,20,519,14,35,981,18,20,460,12
5,1,05-H1,24,571,14,39,1069,20,20,460,12
5,1,05-H1,9,193,6,27,869,15,20,460,12
5,1,05-H1,27,1216,16,28,1924,18,20,460,12
5,1,05-H1,15,551,14,28,1065,18,20,460,12
5,1,05-H1,32,229,10,41,438,12,20,460,12
5,1,05-H1,15,498,13,17,708,15,20,460,12
5,1,05-H1,25,224,7,47,1111,19,20,460,12
5,1,05-H1,14,461,13,35,817,16,20,460,12
5,1,05-H1,6,148,7,29,1311,17,20,460,12
5,1,05-H1,20,378,12,25,684,16,20,460,12
5,1,05-H1,20,592,14,24,644,16,20,460,12
5,1,05-H1,13,574,10,24,1599,17,20,460,12
5,1,05-H1,12,483,13,21,1601,25,20,460,12
5,1,05-H1,42,749,16,72,1732,24,20,460,12
2,1,05-H2,15,250,7,22,1338,18,19,701,13
2,1,05-H2,25,1422,19,59,3848,26,19,701,13
2,1,05-H2,2,4,1,20,12325,24,19,701,13
2,1,05-H2,41,2305,16,49,3101,18,19,701,13
2,1,05-H2,31,914,20,58,2748,34,19,701,13
2,1,05-H2,54,618,15,119,1305,21,19,701,13
3,1,05-H2,30,551,13,47,1225,21,19,701,13
3,1,05-H2,18,378,11,60,1533,23,19,701,13
3,1,05-H2,13,1757,22,20,2313,22,19,701,13
4,1,05-H2,15,469,12,18,852,17,19,701,13
4,1,05-H2,20,808,13,32,1153,15,19,701,13
4,1,05-H2,14,214,9,13,849,21,19,701,13
4,1,05-H2,20,76,6,49,540,14,19,701,13
4,1,05-H2,21,1084,14,24,1498,17,19,701,13
4,1,05-H2,30,1333,14,36,2118,18,19,701,13
4,1,05-H2,22,403,12,30,1164,22,19,701,13
4,1,05-H2,21,647,17,38,1171,18,19,701,13
4,1,05-H2,9,978,14,34,1697,17,19,701,13
4,1,05-H2,9,1983,26,56,3185,32,19,701,13
4,1,05-H2,0,935,17,51,2287,26,19,701,13
4,1,05-H2,0,411,10,59,3300,29,19,701,13
5,1,05-H2,19,970,15,19,692,15,19,701,13
5,1,05-H2,17,1967,16,17,2997,18,19,701,13
5,1,05-H2,20,269,10,64,1683,22,19,701,13
5,1,05-H2,19,257,10,58,1463,21,19,701,13
5,1,05-H2,8,1704,20,17,2740,24,19,701,13
5,1,05-H2,21,577,12,39,1950,28,19,701,13
5,1,05-H2,24,269,9,27,517,14,19,701,13
5,1,05-H2,25,753,12,38,1572,21,19,701,13
5,1,05-H2,3,8,1,24,12336,26,19,701,13
5,1,05-H2,26,305,12,29,827,16,19,701,13
5,1,05-H2,26,452,11,27,739,14,19,701,13
5,1,05-H2,12,1047,12,20,1732,16,19,701,13
5,1,05-H2,26,408,12,27,668,14,19,701,13
5,1,05-H2,14,2357,23,35,3172,28,19,701,13
5,1,05-H2,20,544,15,25,1373,22,19,701,13
5,1,05-H2,14,1014,14,19,1585,15,19,701,13
5,1,05-H2,16,858,13,20,1328,15,19,701,13
5,1,05-H2,20,551,14,28,1075,18,19,701,13
5,1,05-H2,13,883,14,13,1260,16,19,701,13
5,1,05-H2,29,687,15,34,1358,22,19,701,13
1,1,05-I1,1,0,0,14,853,15,17,433,11
1,1,05-I1,11,903,17,20,1001,19,17,433,11
1,1,05-I1,17,236,9,21,469,12,17,433,11
1,1,05-I1,6,153,5,20,1100,19,17,433,11
1,1,05-I1,14,112,5,27,1025,16,17,433,11
1,1,05-I1,15,322,9,20,506,11,17,433,11
1,1,05-I1,30,634,13,42,457,14,17,433,11
1,1,05-I1,10,38,4,19,1192,20,17,433,11
1,1,05-I1,17,794,12,21,1143,14,17,433,11
1,1,05-I1,11,44,4,34,437,12,17,433,11
1,1,05-I1,29,1223,17,29,1576,20,17,433,11
1,1,05-I1,12,104,5,24,638,14,17,433,11
1,1,05-I1,33,482,13,43,837,14,17,433,11
1,1,05-I1,17,886,15,21,1448,19,17,433,11
1,1,05-I1,22,126,6,28,739,15,17,433,11
1,1,05-I1,13,622,12,19,364,13,17,433,11
1,1,05-I1,24,169,7,32,340,11,17,433,11
1,1,05-I1,32,397,11,47,846,16,17,433,11
1,1,05-I1,26,1040,17,41,1510,19,17,433,11
1,1,05-I1,6,885,9,7,1300,11,17,433,11
1,1,05-I1,18,433,10,19,1940,15,17,433,11
1,1,05-I1,55,1430,21,65,2368,25,17,433,11
1,1,05-I1,23,681,16,32,829,17,17,433,11
1,1,05-I1,17,808,15,68,1441,19,17,433,11
1,1,05-I1,16,1732,17,80,2424,21,17,433,11
1,1,05-I1,3,273,10,20,648,15,17,433,11
1,1,05-I1,25,4017,24,34,6054,27,17,433,11
1,1,05-I1,13,1039,20,36,1645,25,17,433,11
1,1,05-I1,1,749,15,38,972,17,17,433,11
1,1,05-I1,2,364,11,31,690,14,17,433,11
1,1,05-I1,14,3088,29,67,4382,34,17,433,11
1,1,05-I1,6,3623,28,98,5459,36,17,433,11
1,1,05-I1,29,528,12,31,811,16,17,433,11
1,1,05-I1,14,480,11,23,2182,10,17,433,11
1,1,05-I1,26,359,11,34,645,15,17,433,11
1,1,05-I1,22,1120,17,49,1571,20,17,433,11
1,1,05-I1,22,793,13,24,2828,18,17,433,11
1,1,05-I1,14,263,9,13,713,12,17,433,11
1,1,05-I1,18,351,11,20,494,13,17,433,11
1,1,05-I1,17,1815,20,25,2617,22,17,433,11
1,1,05-I1,16,1021,11,21,1729,13,17,433,11
1,1,05-I1,25,791,10,28,1165,11,17,433,11
1,1,05-I1,23,1255,15,30,724,14,17,433,11
1,1,05-I1,22,934,18,35,1460,23,17,433,11
1,1,05-I1,10,126,5,23,374,11,17,433,11
1,1,05-I1,20,820,16,27,1712,19,17,433,11
1,1,05-I1,22,1038,12,31,1964,18,17,433,11
1,1,05-I1,28,223,10,59,1742,23,17,433,11
1,1,05-I1,60,18992,50,143,23083,57,17,433,11
1,1,05-I1,1,1,1,51,2230,21,17,433,11
1,1,05-I1,29,1812,26,51,2744,30,17,433,11
1,1,05-I1,18,73,5,30,455,15,17,433,11
1,1,05-I1,17,1043,12,25,1450,13,17,433,11
1,1,05-I1,13,180,7,22,650,13,17,433,11
1,1,05-I1,12,486,8,18,963,13,17,433,11
1,1,05-I1,28,295,10,41,1223,20,17,433,11
1,1,05-I1,6,12,1,13,1107,12,17,433,11
1,1,05-I1,40,285,9,55,526,12,17,433,11
1,1,05-I1,16,92,6,28,376,11,17,433,11
1,1,05-I1,15,299,11,15,530,13,17,433,11
1,1,05-I1,25,446,11,28,747,13,17,433,11
1,1,05-I1,14,266,8,19,482,12,17,433,11
1,1,05-I1,37,3230,28,41,4347,32,17,433,11
1,1,05-I1,30,1350,19,82,2260,25,17,433,11
1,1,05-I1,0,480,11,30,526,13,17,433,11
1,1,05-I1,0,73,4,21,483,12,17,433,11
2,1,05-I1,18,438,12,38,2138,22,17,433,11
2,1,05-I1,37,1082,13,55,2241,22,17,433,11
2,1,05-I1,27,12109,43,119,28602,61,17,433,11
2,1,05-I1,0,603,15,22,833,16,17,433,11
2,1,05-I1,6,757,16,60,1077,18,17,433,11
2,1,05-I1,0,2441,19,39,3434,26,17,433,11
2,1,05-I1,2,1336,13,31,5114,28,17,433,11
2,1,05-I1,14,505,14,19,676,15,17,433,11
2,1,05-I1,14,210,8,18,445,12,17,433,11
2,1,05-I1,18,530,14,29,1393,22,17,433,11
2,1,05-I1,30,670,14,50,947,18,17,433,11
3,1,05-I1,46,1366,19,51,1427,19,17,433,11
3,1,05-I1,20,166,9,24,920,16,17,433,11
3,1,05-I1,19,2797,16,20,3853,18,17,433,11
4,1,05-I1,21,1084,14,24,1498,17,17,433,11
4,1,05-I1,22,352,11,33,518,13,17,433,11
4,1,05-I1,16,645,14,56,1735,21,17,433,11
4,1,05-I1,0,584,12,37,457,14,17,433,11
4,1,05-I1,0,483,13,53,877,18,17,433,11
4,1,05-I1,0,238,9,29,741,14,17,433,11
4,1,05-I1,5,211,9,27,358,12,17,433,11
4,1,05-I1,11,340,11,13,633,12,17,433,11
4,1,05-I1,23,1607,18,34,2378,19,17,433,11
4,1,05-I1,10,100,6,30,725,16,17,433,11
4,1,05-I1,24,716,16,32,1414,21,17,433,11
4,1,05-I1,19,186,8,25,1002,17,17,433,11
4,1,05-I1,10,414,9,18,560,11,17,433,11
4,1,05-I1,30,2572,21,35,3289,21,17,433,11
4,1,05-I1,13,263,8,17,468,11,17,433,11
4,1,05-I1,39,303,11,42,905,18,17,433,11
5,1,05-I1,29,4441,24,40,6994,28,17,433,11
5,1,05-I1,0,1519,17,43,1877,19,17,433,11
5,1,05-I1,0,1277,18,36,1909,24,17,433,11
5,1,05-I1,0,18,1,28,667,11,17,433,11
5,1,05-I1,14,2017,16,81,3966,27,17,433,11
5,1,05-I1,12,320,10,13,509,11,17,433,11
5,1,05-I1,36,19258,58,103,22825,60,17,433,11
5,1,05-I1,0,174,7,35,1477,19,17,433,11
5,1,05-I1,23,469,11,27,794,14,17,433,11
5,1,05-I1,6,18,3,21,400,8,17,433,11
5,1,05-I1,24,1107,11,24,2068,19,17,433,11
5,1,05-I1,48,517,14,76,837,18,17,433,11
5,1,05-I1,0,230,9,36,457,11,17,433,11
5,1,05-I1,2,135,6,20,1035,18,17,433,11
5,1,05-I1,24,325,10,40,516,13,17,433,11
5,1,05-I1,47,5284,27,77,6269,27,17,433,11
5,1,05-I1,18,3899,24,112,7103,37,17,433,11
5,1,05-I1,28,548,13,31,927,17,17,433,11
5,1,05-I1,38,616,15,46,2183,26,17,433,11
5,1,05-I1,22,455,10,24,725,12,17,433,11
5,1,05-I1,22,1422,18,25,2220,23,17,433,11
5,1,05-I1,20,1730,15,21,1962,16,17,433,11
5,1,05-I1,23,1123,9,26,1677,13,17,433,11
5,1,05-I1,18,412,12,24,805,13,17,433,11
5,1,05-I1,33,13958,44,98,15228,44,17,433,11
5,1,05-I1,24,376,10,39,2431,23,17,433,11
5,1,05-I1,4,70,3,11,173,6,17,433,11
5,1,05-I1,36,527,12,62,843,16,17,433,11
5,1,05-I1,8,1106,15,17,1213,16,17,433,11
5,1,05-I1,21,474,13,23,722,15,17,433,11
5,1,05-I1,44,4149,32,129,5226,37,17,433,11
5,1,05-I1,33,772,17,54,1386,21,17,433,11
5,1,05-I1,16,1817,11,24,1669,11,17,433,11
5,1,05-I1,27,1414,18,30,1948,19,17,433,11
5,1,05-I1,25,3176,18,36,4330,23,17,433,11
5,1,05-I1,24,5523,23,67,6748,29,17,433,11
5,1,05-I1,3,4181,22,37,3575,22,17,433,11
5,1,05-I1,6,781,13,21,946,14,17,433,11
5,1,05-I1,54,694,16,89,1848,25,17,433,11
5,1,05-I1,20,625,13,24,964,17,17,433,11
5,1,05-I1,14,404,8,27,2084,18,17,433,11
1,1,05-I2,16,165,8,31,1585,19,17,302,10
1,1,05-I2,33,610,13,40,885,16,17,302,10
1,1,05-I2,18,584,13,36,1090,18,17,302,10
1,1,05-I2,10,27,3,18,383,12,17,302,10
1,1,05-I2,31,312,10,56,1192,18,17,302,10
1,1,05-I2,11,205,9,20,377,11,17,302,10
1,1,05-I2,19,122,6,24,378,13,17,302,10
1,1,05-I2,22,232,8,24,425,11,17,302,10
1,1,05-I2,24,288,8,43,1332,22,17,302,10
1,1,05-I2,23,268,11,31,417,11,17,302,10
1,1,05-I2,30,649,14,37,885,18,17,302,10
1,1,05-I2,11,109,6,40,745,19,17,302,10
